Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Asgard,simple,BBH-AD,BBH-AD,Asgard Brakeless Box Handle (BBH-AD),1,0,visible,"The Asgard Brakeless Box Handle (BBH-AD) features a friction-based design that simplifies drywall finishing, offering smooth, consistent control and universal compatibility with major finishing box brands.","<p><strong>Asgard Brakeless Box Handle (BBH-AD)</strong> provides professional drywall finishers with a streamlined, high-performance tool designed for consistent, fluid operation. By replacing traditional mechanical braking systems with a precision-engineered friction brake, this handle removes the steep learning curve often associated with standard finishing box handles. It allows for smooth, uninterrupted strokes across both walls and ceilings, ensuring a uniform coat with minimal effort.</p><p>Constructed from durable, lightweight fiberglass, this handle is built to withstand the daily demands of a busy job site while reducing operator fatigue during extended use. The ergonomic knob allows for quick, intuitive adjustments to friction levels, giving the user complete control over the box position and pressure. It is compatible with all major brands of finishing boxes, making it a versatile and reliable addition to any professional toolkit.</p><p><strong>Features:</strong></p><ul><li><strong>Friction Brake Design:</strong> Eliminates complex mechanical linkages for a smoother, more predictable finish and a shorter learning curve.</li><li><strong>Ergonomic Control:</strong> Features an easy-to-adjust knob that allows for precise friction settings to suit individual preferences and specific job requirements.</li><li><strong>Durable Construction:</strong> Manufactured from lightweight, high-strength fiberglass that is easy to clean and resistant to job site wear.</li><li><strong>Universal Compatibility:</strong> Engineered to fit seamlessly with all major brands of automatic drywall finishing boxes.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>Model</td><td>BBH-AD</td></tr><tr><td>Length</td><td>34 inches (86 cm)</td></tr><tr><td>Material</td><td>Fiberglass</td></tr><tr><td>Brake Type</td><td>Friction Brake</td></tr><tr><td>Warranty</td><td>5-Year Limited (TapeTech)</td></tr></tbody></table>",,,,128,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Handles & Extensions,"flat box handle, brakeless handle, BBH-AD, friction brake, fiberglass handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatboxhandle-bbhad/asgard-flatboxhandle-bbhad-01.webp,,,,,,,,,179,Brand,Asgard,1,1,0,,,,,0,Asgard Brakeless Box Handle with Friction Brake - BBH-AD,"The Asgard BBH-AD features a precision friction brake for smooth, predictable flat box control. Lightweight fiberglass construction reduces operator fatigue.",
Asgard,simple,FH-AD,FH-AD,Asgard Fiberglass Handle (FH-AD),1,0,visible,"Asgard Fiberglass Handle (FH-AD) features a 43-inch length and a secure D-shaped fitting to prevent rotation, providing professional-grade stability and ergonomic control for drywall finishing tools.","<p><strong>Asgard Fiberglass Handle (FH-AD)</strong> provides a lightweight, high-strength solution for drywall finishing professionals requiring consistent control. This 43-inch support handle is engineered to minimize operator fatigue through an ergonomic 1.25-inch diameter shaft, ensuring comfort during extended periods of repetitive use.</p><p>The handle features a precision-machined D-shaped fitting that locks securely into compatible tools. This design eliminates unwanted rotation, providing the stability necessary for precise corner rolling, angle boxing, and nail spotting applications.</p><p><strong>Features:</strong></p><ul><li><strong>Anti-Rotation Design:</strong> The integrated D-shaped connector ensures a rigid, non-slip connection to prevent tool movement during operation.</li><li><strong>Ergonomic Profile:</strong> A 1.25-inch diameter shaft is optimized for a natural grip, reducing hand and wrist strain.</li><li><strong>Versatile Compatibility:</strong> Designed to interface with a wide range of finishing tools, including corner rollers, angle boxes, and nail spotters.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade fiberglass to balance structural rigidity with a lightweight, 1.15 lb profile.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>FH-AD</td></tr><tr><td>Material</td><td>Fiberglass</td></tr><tr><td>Overall Length</td><td>43 inches</td></tr><tr><td>Handle Diameter</td><td>1.25 inches</td></tr><tr><td>Weight</td><td>1.15 lbs</td></tr><tr><td>Compatibility</td><td>Corner Rollers, Angle Boxes, Angle Heads, Nail Spotters</td></tr></tbody></table>",,,,43,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Handles & Extensions,"43 inch handle, fiberglass handle, support handle, FH-AD, corner roller handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-fiberglasshandle-fhad/asgard-fiberglasshandle-fhad-01.webp,,,,,,,,,182,Brand,Asgard,1,1,0,,,,,0,"Asgard 43"" Fiberglass Support Handle - FH-AD","Lightweight and high-strength Asgard 43"" handle for corner rollers and angle boxes. Features a D-shaped fitting to prevent unwanted tool rotation.",
Asgard,simple,XH-AD,XH-AD,Asgard Extendable Support Handle (XH-AD),1,0,visible,"Asgard Extendable Support Handle (XH-AD) offers a versatile, telescopic reach from 43 to 77 inches. Featuring a secure D-shaped anti-rotation fitting and an ergonomic 1.25-inch grip, this lightweight aluminum handle is compatible with a wide range of drywall finishing tools.","<p><strong>Asgard Extendable Support Handle (XH-AD)</strong> provides a versatile, contractor-grade solution for managing various drywall finishing tools. This telescopic handle is engineered to streamline workflows by allowing seamless transitions between corner rollers, angle boxes, nail spotters, and angle heads without the need for multiple handle systems. Its lightweight aluminum build ensures durability while reducing operator fatigue during extended use on ceilings and walls.</p><p>The handle features a specialized D-shaped fitting that locks securely into compatible tools, effectively eliminating rotation for precise, consistent results. With an ergonomic 1.25-inch diameter profile, it offers a comfortable grip that enhances control and minimizes hand strain. This tool is backed by a 5-year limited warranty and is fully supported by the TapeTech service network.</p><p><strong>Features:</strong></p><ul><li><strong>Telescopic Reach:</strong> Adjusts smoothly from 43 to 77 inches to accommodate varying ceiling heights and wall angles.</li><li><strong>Anti-Rotation Interface:</strong> Integrated D-shaped fitting ensures a rigid, non-slip connection with finishing tools.</li><li><strong>Ergonomic Profile:</strong> Optimized 1.25-inch diameter grip reduces wrist and hand fatigue during repetitive tasks.</li><li><strong>Lightweight Construction:</strong> High-strength aluminum frame provides a balance of maneuverability and long-term durability.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>XH-AD</td></tr><tr><td>Material</td><td>Aluminum</td></tr><tr><td>Adjustable Length</td><td>43"" - 77""</td></tr><tr><td>Grip Diameter</td><td>1.25""</td></tr><tr><td>Weight</td><td>2.15 lbs</td></tr><tr><td>Warranty</td><td>5-Year Limited (TapeTech)</td></tr></tbody></table>",,,,163,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Handles & Extensions,"43-77 inch handle, extendable support handle, XH-AD, telescopic handle, corner roller handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-supporthandle-xhad/asgard-supporthandle-xhad-01.webp,,,,,,,,,181,Brand,Asgard,1,1,0,,,,,0,"Asgard 43""-77"" Extendable Support Handle - XH-AD","Versatile Asgard telescopic handle for corner rollers, angle boxes, and nail spotters. Adjusts from 43"" to 77"" with a secure D-shaped anti-rotation fitting.",
Asgard,simple,AGFLATEXT,AGFLATEXT,"Asgard 10"" and 12"" Flat Box Combo Set (AGFLATEXT)",1,0,visible,"This professional-grade drywall finishing kit features 10-inch and 12-inch flat boxes, a loading pump, filler adapter, and an extendable handle for efficient, consistent compound application.","<p>Asgard 10"" and 12"" Flat Box Combo Set provides a streamlined, professional-grade solution for drywall finishing, engineered to maximize efficiency on flat seams and butt joints. This comprehensive kit combines essential tools to reduce manual labor and ensure consistent compound application across various stages of the finishing process.</p><p>The system is built for durability and ease of use, featuring high-quality aluminum components and an anodized finish for long-term reliability on demanding job sites. The included extendable handle offers versatile reach, while the loading pump and filler adapter facilitate rapid, mess-free refills to maintain steady production flow.</p><p><strong>Features:</strong></p><ul><li><strong>Dual-Size Versatility:</strong> Includes both 10-inch and 12-inch flat boxes to accommodate different finishing stages, from initial fills to final coats.</li><li><strong>Efficient Refill System:</strong> High-performance loading pump and dedicated filler adapter allow for quick, clean transitions between fills.</li><li><strong>Adjustable Reach:</strong> Extendable handle provides precise control and access to high walls and ceilings without the need for constant ladder repositioning.</li><li><strong>Field-Tested Durability:</strong> Constructed with high-quality alloys and an anodized finish to withstand daily professional use.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>AGFLATEXT</td></tr><tr><td>Application</td><td>Drywall Seam and Butt Joint Finishing</td></tr><tr><td>Set Includes</td><td>10"" Flat Box, 12"" Flat Box, Loading Pump, Filler Adapter, Extendable Handle</td></tr><tr><td>Model Numbers</td><td>EZ10-AD, EZ12-AD, LP01-AD, FA01-AD, FBE-AD</td></tr></tbody></table>",,,,1357,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,"10 inch flat box, 12 inch flat box, flat box set, AGFLATEXT, drywall combo kit",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatboxset-18050/asgard-flatboxset-18050-01.webp,,,,,,,,,381,Brand,Asgard,1,1,0,,,,,0,"Asgard 10"" & 12"" Flat Box Combo Set - AGFLATEXT","Maximize efficiency on flat seams and butt joints with the Asgard Flat Box Combo. Includes 10"" and 12"" boxes, loading pump, and extendable handle.",
Asgard,simple,18051,AGFLATMAXEXT,Asgard 10/12 Maxx Boxx Flat Box Combo,1,0,visible,,"Asgard 10"" And 12"" MAXXBOX® Flat Box Set",,,,1415.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatboxset-18051/asgard-flatboxset-18051-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18052,AGFLATPAEXT,Asgard 10/12 Power Assist Flat Box Combo,1,0,visible,,"Asgard 10"" And 12"" POWER ASSIST® Flat Box Set",,,,1594.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatboxset-18052/asgard-flatboxset-18052-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18053,ADTAPINGFIXED,Asgard Taping Set with Fixed Handles,1,0,visible,,Asgard Taping Set,,,,2374.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-tapingset-18053/asgard-tapingset-18053-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18054,AGTAPINGEXT,Asgard Taping Set with Extendable Handles,1,0,visible,,Asgard Extendable Taping Set,,,,2614.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-tapingset-18054/asgard-tapingset-18054-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18055,AGFINISHEXT,Asgard Finishing Set 10/12 Boxes,1,0,visible,,Asgard Finishing Set,,,,2293.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-finishingset-18055/asgard-finishingset-18055-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18056,AGFINISHMAXXEXT,Asgard Finishing Set 10/12 Maxx Boxes,1,0,visible,,Asgard MAXXBOX® Finishing Set,,,,2442.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-finishingset-18056/asgard-finishingset-18056-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18057,AGFINISHPAEXT,Asgard Finishing Set 10/12 Power Assist Boxes,1,0,visible,,Asgard POWER ASSIST® Finishing Set,,,,2551.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-finishingset-18057/asgard-finishingset-18057-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18058,AGFULLEXT,Asgard Full Set 10/12 Flat Boxes,1,0,visible,,Asgard Full Set,,,,3664.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-fullset-18058/asgard-fullset-18058-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18059,AGFULLMAXEXT,Asgard Full Set 10/12 Maxx Boxes,1,0,visible,,Asgard MAXXBOX® Full Set,,,,3730.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-fullset-18059/asgard-fullset-18059-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18060,AGFULLPAEXT,Asgard Full Set 10/12 Power Assist Boxes,1,0,visible,,Asgard POWER ASSIST® Full Set,,,,3908.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Tool Sets & Bundles,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-fullset-18060/asgard-fullset-18060-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18061,CR01-AD_FH-AD,AG15 Asgard Corner Roller with Fixed Handle,1,0,visible,,Asgard Corner Roller with Handle,,,,204.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-cornerroller-18061/asgard-cornerroller-18061-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18062,CR01-AD_XH-AD,AG15EXT Asgard Corner Roller with Extendable Handle,1,0,visible,,Asgard Corner Roller with Extendable Handle,,,,324.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-cornerroller-18062/asgard-cornerroller-18062-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18063,CA08-AD_FH-AD,AG35 Asgard Angle Box with Fixed Handle,1,0,visible,,"Asgard 8"" Angle Box with Handle",,,,313.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglebox-18063/asgard-anglebox-18063-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,simple,18064,CA08-AD_XH-AD,AG35EXT Asgard Angle Box with Extendable Handle,1,0,visible,,"Asgard 8"" Angle Box with Extendable Handle",,,,433.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglebox-18064/asgard-anglebox-18064-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,,,,,,,,
Asgard,variable,AsgardMaxxBoxFinishingBox,,Asgard MaxxBox Finishing Box,1,0,visible,,"Asgard 12"" MAXXBOX Flat Box",,,,,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc12ad/asgard-flatbox-ehc12ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc10ad/asgard-flatbox-ehc10ad-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc07ad/asgard-flatbox-ehc07ad-01.webp,,,,,,,,,,Brand,Asgard,1,1,0,Size,"7"" | 10"" | 12""",1,1,1,,,
Asgard,variation,EZ07-AD,EZ07-AD,"Asgard 7"" Flat Box (EZ07-AD)",1,0,visible,,,,,,299,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard 7 inch flat box, EZ07-AD, drywall finishing tool, flat box",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez07ad/asgard-flatbox-ez07ad-01.webp,,,EZFB-AD,,,,,,14,Brand,Asgard,1,1,0,Size,"7""",1,1,1,"Asgard 7"" Flat Box (EZ07-AD) | High-Grade Alloy Construction","Apply base coats to flat seams and corner beads with the Asgard 7"" Flat Box. Durable alloy build, universal handle fit, and precise mud control for $299.",
Asgard,variation,EZ10-AD,EZ10-AD,"Asgard 10"" Flat Box (EZ10-AD)",1,0,visible,,,,,,344,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard 10 inch flat box, EZ10-AD, drywall finishing tool, flat joint finishing, butt joint tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez10ad/asgard-flatbox-ez10ad-01.webp,,,EZFB-AD,,,,,,12,Brand,Asgard,1,1,0,Size,"10""",1,1,1,"Asgard 10"" Flat Box (EZ10-AD) | Anodized Aluminum Construction","Professional 10"" drywall flat box by Asgard for $344. Features anodized aluminum construction, universal handle compatibility, and precise mud control.",
Asgard,variation,EZ12-AD,EZ12-AD,"Asgard 12"" Flat Box (EZ12-AD)",1,0,visible,,,,,,327,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,"Asgard 12 inch flat box, EZ12-AD, drywall finishing tool, flat seam finisher, butt joint tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ez12ad/asgard-flatbox-ez12ad-01.webp,,,EZFB-AD,,,,,,13,Brand,Asgard,1,1,0,Size,"12""",1,1,1,"Asgard 12"" Flat Box (EZ12-AD) | Anodized Alloy Construction","Finish flat seams and butt joints with the Asgard 12"" Flat Box (EZ12-AD). $327 professional drywall tool with universal handle compatibility and precision.",
Asgard,variation,AH25-AD,AH25-AD,"Asgard 2.5"" Angle Head (AH25-AD)",1,0,visible,,,,,,316,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,"2.5 inch angle head, Asgard AH25-AD, internal corner tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah25ad/asgard-anglehead-ah25ad-01.webp,,,AH-AD,,,,,,88,Brand,Asgard,1,1,0,Size,"2.5""",1,1,1,"Asgard 2.5"" Angle Head (AH25-AD) | Die-cast Aluminum Body","Finish internal corners efficiently with the Asgard 2.5"" Angle Head ($316). Features a durable die-cast aluminum body for professional drywall results.",
Asgard,variation,AH30-AD,AH30-AD,"Asgard 3"" Angle Head (AH30-AD)",1,0,visible,,,,,,338,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,"3 inch angle head, Asgard AH30-AD, automatic taping tools, internal corner tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah30ad/asgard-anglehead-ah30ad-01.webp,,,AH-AD,,,,,,89,Brand,Asgard,1,1,0,Size,"3""",1,1,1,"Asgard 3"" Angle Head (AH30-AD) | Adjustable Spring Tension","Finish internal corners efficiently with the Asgard 3"" Angle Head (AH30-AD). Features adjustable spring tension for $338. Perfect for professional drywall.",
Asgard,variation,AH35-AD,AH35-AD,"Asgard 3.5"" Angle Head (AH35-AD)",1,0,visible,,,,,,356,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Corner & Angle Tools,"AH35-AD, joint compound feathering, Asgard 3.5 Angle Head, angle head drywall tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-anglehead-ah35ad/asgard-anglehead-ah35ad-01.webp,,,AH-AD,,,,,,90,Brand,Asgard,1,1,0,Size,"3.5""",1,1,1,"Asgard 3.5"" Angle Head (AH35-AD) | Die-Cast Aluminum Body","Finish internal drywall corners efficiently with the $356 Asgard 3.5"" Angle Head. Features adjustable tension and durable die-cast aluminum construction.",
Asgard,variation,PA07-AD,PA07-AD,"Asgard 7"" Power Assist Finishing Box (PA07-AD)",1,0,visible,,,,,,428,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,"7 inch finishing box, Asgard PA07-AD, drywall joint finishing, flat box, power assist drywall tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa07ad/asgard-flatbox-pa07ad-01.webp,,,PAFB-AD,,,,,,18,Brand,Asgard,1,1,0,Size,"7""",1,1,1,"Asgard 7"" Power Assist Box (PA07-AD) | Aluminum Housing","$428. Asgard 7"" Power Assist Finishing Box reduces fatigue with spring-loaded compound application. Ideal for precise drywall joint and seam finishing.",
Asgard,variation,PA10-AD,PA10-AD,"Asgard 10"" Power Assist Finishing Box (PA10-AD)",1,0,visible,,,,,,442,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,"10 inch finishing box, Asgard PA10-AD, drywall flat box, Power Assist Finishing Box",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa10ad/asgard-flatbox-pa10ad-01.webp,,,PAFB-AD,,,,,,16,Brand,Asgard,1,1,0,Size,"10""",1,1,1,"Asgard 10"" Power Assist Box (PA10-AD) | Anodized Aluminum Body","Finish drywall joints with 50% less effort. The Asgard 10"" Power Assist Box ($442) features an adjustable crown dial and durable anodized aluminum build.",
Asgard,variation,PA12-AD,PA12-AD,"Asgard 12"" Power Assist Finishing Box (PA12-AD)",1,0,visible,,,,,,456,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,"12 inch finishing box, Asgard PA12-AD, drywall flat box, power assist finishing box",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-pa12ad/asgard-flatbox-pa12ad-01.webp,,,PAFB-AD,,,,,,17,Brand,Asgard,1,1,0,Size,"12""",1,1,1,"Asgard 12"" Power Assist Box (PA12-AD) | Reverse Spring Assist","Improve efficiency with the Asgard 12"" Power Assist Finishing Box ($456). Features a reverse-spring mechanism for 50% less effort on drywall joint compound.",
Asgard,variation,18023,EHC07-AD,AG22 Asgard MaxxBox Finishing Box,1,0,visible,,"Asgard 7"" MAXXBOX Flat Box",,,,365.0,taxable,,1,,,,,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc07ad/asgard-flatbox-ehc07ad-01.webp,,,AsgardMaxxBoxFinishingBox,,,,,,,Brand,Asgard,1,1,0,Size,"7""",1,1,1,,,
Asgard,simple,EHC10-AD,EHC10-AD,"Asgard 10"" MaxxBox Finishing Box (EHC10-AD)",1,0,visible,"The Asgard 10"" MaxxBox Finishing Box delivers high-capacity compound storage and precision mud control for efficient, professional-grade drywall finishing on flat seams and butt joints.","<p><strong>Asgard 10"" MaxxBox Finishing Box (EHC10-AD)</strong> is a high-capacity tool engineered for professional drywall contractors who require consistent, efficient performance on flat seams and butt joints. This finishing box features an optimized reservoir design that holds significantly more joint compound than standard models, allowing for longer runs and fewer trips to the pump. The rugged, anodized aluminum construction ensures long-term durability in demanding job site environments, while the intuitive adjustment dial provides precise control over mud flow and crown settings for a professional-grade finish every time.</p><p>Designed with a pivoting axle, this finishing box automatically compensates for uneven gypsum board surfaces, ensuring uniform compound application even when joints are not perfectly flush. The unit is fully compatible with most major flat box handle brands, making it a versatile addition to any existing professional tool kit. With its focus on an optimal capacity-to-weight ratio, this tool minimizes operator fatigue while maximizing daily output.</p><p><strong>Features:</strong></p><ul><li><strong>High-Capacity Reservoir:</strong> Holds substantially more joint compound than standard boxes, reducing downtime spent on refills.</li><li><strong>Pivoting Axle:</strong> Automatically adjusts to uneven surfaces to maintain consistent mud application across flat and butt joints.</li><li><strong>Precision Crown Control:</strong> Features an easy-to-use dial for granular adjustment of mud output, ideal for transitioning between coating stages.</li><li><strong>Universal Compatibility:</strong> Engineered to integrate seamlessly with most major flat box handle brands.</li><li><strong>Durable Construction:</strong> Built with premium-grade, anodized aluminum to withstand heavy-duty job site wear.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>EHC10-AD</td></tr><tr><td>Box Size</td><td>10 inches</td></tr><tr><td>Construction Material</td><td>Anodized Aluminum</td></tr><tr><td>Compatibility</td><td>Universal (fits most major handle brands)</td></tr><tr><td>Application</td><td>Flat seams and butt joints</td></tr></tbody></table>",,,,374,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Asgard > Finishing Boxes,"10 inch flat box, EHC10-AD, MaxxBox, drywall flat box, anodized aluminum",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/asgard/asgard-flatbox-ehc10ad/asgard-flatbox-ehc10ad-01.webp,,,,,,,,,10,Brand,Asgard,1,1,0,,,,,0,"Asgard 10"" MaxxBox High-Capacity Finishing Box - EHC10-AD","Finish flat seams faster with the Asgard 10"" MaxxBox. High-capacity reservoir reduces refills, while the pivoting axle ensures uniform compound application.",
